ExperimentName,subject,Session,Procedure,Trial,Directed,I_NMG_ZScorePrime,I_NMG_ZscoreTarget,I_ZScorePrime,I_ZScoreTarget,ItemNumber,LogHalPrime,LogHalTarget,LogP,MeanLDTZ,MeanLength,MeanLogF,MeanNMGZ,pathlength,prime_word,Stimuli1,target_word,TargetResponse.RESP[Trial],TargetResponse.RT[Trial],Undirected,TargetAccuracy,RTRecogniseTarget
NetworksDemasking_SingleListLongDurations,1,1,S1,58,4,-0.513,-0.675,-0.713,-0.849,A117,9.633,11.013,17.675432,-0.781,4,10.323,-0.594,6,CREW,117,LUCK,luck{SPACE},1036,3,1,1561
NetworksDemasking_SingleListLongDurations,1,1,S1,121,3,-0.309,-0.586,-0.322,-0.673,A118,6.339,9.314,12.985848,-0.4975,7,7.8265,-0.4475,6,FRAGRANCE,118,LUNCH,lunch{SPACE},1472,3,1,1833
NetworksDemasking_SingleListLongDurations,1,1,S1,178,3,-0.674,-0.51,-0.667,-0.835,A119,8.684,11.704,15.536965,-0.751,6,10.194,-0.592,15,RELAX,119,MACHINE,machine{SPACE},1222,2,1,1290
NetworksDemasking_SingleListLongDurations,1,1,S1,18,4,-0.874,-0.482,-0.848,-0.57,A120,10.584,9.084,16.420613,-0.709,5.5,9.834,-0.678,6,BANK,120,MAILBOX,mailbox{SPACE},2352,3,1,1766
NetworksDemasking_SingleListLongDurations,1,1,S1,113,4,-0.509,-0.598,-0.636,-0.548,A121,9.368,8.958,12.180411,-0.592,5.5,9.163,-0.5535,6,QUARTER,121,MALL,mall{SPACE},824,2,1,1125
NetworksDemasking_SingleListLongDurations,1,1,S1,70,5,-0.145,-0.613,-0.144,-0.515,A122,5.497,12.02,24.082164,-0.3295,7.5,8.7585,-0.379,15,SILVERWARE,122,MAYBE,maybe{SPACE},1061,4,1,1554
NetworksDemasking_SingleListLongDurations,1,1,S1,201,2,-0.313,-0.456,0.003,-0.772,A123,6.778,8.784,6.659976,-0.3845,6.5,7.781,-0.3845,1,CAFETERIA,123,MEAL,meal{SPACE},725,2,1,1072
NetworksDemasking_SingleListLongDurations,1,1,S1,101,4,-0.31,-0.426,-0.516,-0.526,A124,12.677,9.892,18.1756,-0.521,6,11.2845,-0.368,15,SINCE,124,MEASURE,measure{SPACE},1582,2,1,1982
NetworksDemasking_SingleListLongDurations,1,1,S1,80,1,0.022,-0.628,-0.166,-0.277,A125,8.305,7.312,6.149747,-0.2215,7,7.8085,-0.303,2,VULNERABLE,125,MEEK,meek{SPACE},1059,1,1,1652
NetworksDemasking_SingleListLongDurations,1,1,S1,184,3,-0.454,-0.847,-0.699,-0.594,A126,10.418,9.175,15.876413,-0.6465,4,9.7965,-0.6505,4,HALL,126,MILE,mile{SPACE},1124,2,1,1493
NetworksDemasking_SingleListLongDurations,1,1,S1,197,Inf,-0.3,NA,-0.315,NA,A127,7.816,5.591,Inf,-0.315,7,6.7035,-0.3,2,DELICIOUS,127,MINTS,mints{SPACE},1130,2,1,1893
NetworksDemasking_SingleListLongDurations,1,1,S1,141,3,-0.435,-0.727,-0.134,-0.442,A128,6.513,9.891,10.658082,-0.288,6,8.202,-0.581,4,RASPBERRY,128,MIX,mix{SPACE},811,3,1,1463
NetworksDemasking_SingleListLongDurations,1,1,S1,111,4,-0.373,-0.034,-0.474,-0.353,A129,8.473,8.468,19.556058,-0.4135,5.5,8.4705,-0.2035,1,OWE,129,MORTGAGE,mortgage{SPACE},3233,1,1,1434
NetworksDemasking_SingleListLongDurations,1,1,S1,26,2,-0.398,-0.653,-0.545,-0.469,A130,7.284,7.535,11.990813,-0.507,6,7.4095,-0.5255,1,PEAS,130,MUSHROOM,mushroom{SPACE},1790,2,1,1098
NetworksDemasking_SingleListLongDurations,1,1,S1,180,1,-0.3,-0.527,-0.415,-0.79,A131,10.472,11.809,2.788496,-0.6025,6.5,11.1405,-0.4135,1,KEYBOARD,131,MUSIC,music{SPACE},903,1,1,1458
NetworksDemasking_SingleListLongDurations,1,1,S1,170,4,-0.545,-0.6,-0.632,-0.78,A132,7.148,9.597,14.793828,-0.706,5,8.3725,-0.5725,6,TELLER,132,NINE,nine{SPACE},818,3,1,1667
NetworksDemasking_SingleListLongDurations,1,1,S1,176,3,-0.623,-0.578,-0.415,-0.727,A133,5.624,7.918,8.527139,-0.571,4.5,6.771,-0.6005,6,DOZE,133,NOISY,noisy{SPACE},1634,3,1,1370
NetworksDemasking_SingleListLongDurations,1,1,S1,64,4,-0.708,-0.497,-0.396,-0.66,A134,7.368,8.396,15.7264,-0.528,4,7.882,-0.6025,15,HITCH,134,NUT,0{SPACE},2391,3,0,993
NetworksDemasking_SingleListLongDurations,1,1,S1,39,4,-0.501,-0.476,-0.549,-0.614,A245,6.791,9.731,19.471987,-0.5815,5.5,8.261,-0.4885,4,BLOSSOM,135,QUIT,quit{SPACE},2066,4,1,1353
NetworksDemasking_SingleListLongDurations,1,1,S1,153,3,-0.599,-0.271,-0.768,-0.144,A136,9.112,4.344,12.448191,-0.456,5.5,6.728,-0.435,2,BREAD,136,OMELET,omelet{SPACE},1206,2,1,1707
NetworksDemasking_SingleListLongDurations,1,1,S1,232,3,-0.585,-0.565,-0.466,-0.498,A137,7.394,7.858,12.841306,-0.482,4.5,7.626,-0.575,3,MASH,137,ONION,onion{SPACE},1005,3,1,1241
NetworksDemasking_SingleListLongDurations,1,1,S1,12,1,-0.097,-0.484,-0.309,-0.494,A138,7.647,8.647,2.778973,-0.4015,7,8.147,-0.2905,1,NITROGEN,138,OXYGEN,oxygen{SPACE},2347,1,1,1144
NetworksDemasking_SingleListLongDurations,1,1,S1,177,4,0.015,-0.638,-0.2,-0.596,A139,4.868,8.881,16.593635,-0.398,5,6.8745,-0.3115,3,CANVASS,139,PAD,pad{SPACE},639,2,1,1316
NetworksDemasking_SingleListLongDurations,1,1,S1,154,5,-0.019,-0.345,-0.316,0.32,A140,6.605,6.358,23.761603,0.002,5.5,6.4815,-0.182,15,SLEIGH,140,PADDY,paddy{SPACE},1243,4,1,1061
NetworksDemasking_SingleListLongDurations,1,1,S1,156,3,-0.679,-0.635,-0.729,-0.783,A141,11.105,9.421,11.882694,-0.756,4,10.263,-0.657,2,WOMAN,141,PAL,pal{SPACE},979,2,1,1454
NetworksDemasking_SingleListLongDurations,1,1,S1,129,3,-0.58,#,-0.319,#,A142,6.787,6.18,13.065854,-0.319,5.5,6.4835,-0.58,2,BUN,142,PANCAKES,pancake{SPACE},1524,2,1,1388
NetworksDemasking_SingleListLongDurations,1,1,S1,9,5,-0.473,-0.605,-0.366,-0.111,A143,8.412,6.876,18.38059,-0.2385,5,7.644,-0.539,4,CLINIC,143,PANE,0{SPACE},2912,3,0,1485
NetworksDemasking_SingleListLongDurations,1,1,S1,133,2,-0.123,-0.455,-0.6,-0.546,A144,7.56,8.186,10.154818,-0.573,7,7.873,-0.289,1,CARNIVAL,144,PARADE,parade{SPACE},1293,2,1,1414
NetworksDemasking_SingleListLongDurations,1,1,S1,131,3,-0.565,-0.361,-0.589,-0.511,A145,8.731,9.594,15.296387,-0.55,8.5,9.1625,-0.463,2,NOTEBOOK,145,PARAGRAPH,paragraph{SPACE},3077,2,1,1888
NetworksDemasking_SingleListLongDurations,1,1,S1,223,3,-0.83,-0.413,-0.651,-0.185,A146,9.469,6.404,14.953395,-0.418,5,7.9365,-0.6215,3,BOND,146,PEBBLE,pebble{SPACE},2466,3,1,1968
NetworksDemasking_SingleListLongDurations,1,1,S1,220,5,NA,NA,NA,NA,A147,NA,NA,15.861821,NA,NA,NA,NA,4,PANTYHOSE,147,PEPSI,pepsi{SPACE},2367,3,1,1915
NetworksDemasking_SingleListLongDurations,1,1,S1,210,3,-0.387,-0.275,-0.19,-0.481,A148,4.419,6.802,13.187098,-0.3355,6.5,5.6105,-0.331,1,BLUEJAY,148,PIGEON,pigeon{SPACE},1566,2,1,1448
NetworksDemasking_SingleListLongDurations,1,1,S1,243,2,-0.413,-0.596,-0.285,-0.752,A149,6.735,10.136,7.307429,-0.5185,5.5,8.4355,-0.5045,1,MEADOW,149,PLANT,plant{SPACE},1190,2,1,1056
NetworksDemasking_SingleListLongDurations,1,1,S1,33,5,-0.365,-0.477,-0.8,-0.759,A150,9.571,7.863,26.950425,-0.7795,6.5,8.717,-0.421,15,CLOTHES,150,PLEDGE,pledge{SPACE},2097,2,1,1566
NetworksDemasking_SingleListLongDurations,1,1,S1,102,4,-0.438,-0.343,-0.508,-0.667,A151,6.236,9.284,20.162383,-0.5875,5.5,7.76,-0.3905,6,TONIC,151,POCKET,pocket{SPACE},2145,3,1,1951
NetworksDemasking_SingleListLongDurations,1,1,S1,68,3,0.331,-0.278,-0.357,-0.148,A152,8.974,6.572,16.769851,-0.2525,7.5,7.773,0.0265,3,BUREAU,152,POLYESTER,polyester{SPACE},2528,2,1,2648
NetworksDemasking_SingleListLongDurations,1,1,S1,91,3,-0.458,-0.756,-0.729,-0.739,A153,11.142,10.042,15.582587,-0.734,4.5,10.592,-0.607,15,DRIVER,153,POP,pop{SPACE},1099,3,1,1828
NetworksDemasking_SingleListLongDurations,1,1,S1,246,3,-0.471,-0.678,-0.399,-0.638,A154,7.231,7.926,14.661778,-0.5185,5,7.5785,-0.5745,15,CLUMSY,154,PORK,pork{SPACE},2677,3,1,1688
NetworksDemasking_SingleListLongDurations,1,1,S1,139,2,-0.631,-0.547,-0.448,-0.918,A155,8.236,9.485,5.119407,-0.683,4,8.8605,-0.589,3,BLOOM,155,POT,pot{SPACE},1074,2,1,1718
NetworksDemasking_SingleListLongDurations,1,1,S1,195,3,-0.525,-0.588,-0.582,-0.705,A156,12.65,8.937,8.845361,-0.6435,4.5,10.7935,-0.5565,4,FILE,156,POUND,pound{SPACE},1763,3,1,1552
NetworksDemasking_SingleListLongDurations,1,1,S1,47,3,0.102,-0.35,0.113,-0.41,A157,9.08,11.223,14.548141,-0.1485,9,10.1515,-0.124,6,INTEGRITY,157,PRESIDENT,president{SPACE},2225,2,1,2166
NetworksDemasking_SingleListLongDurations,1,1,S1,62,3,-0.317,-0.425,-0.476,-0.548,A158,6.942,10.451,18.447806,-0.512,7,8.6965,-0.371,2,ORCHARD,158,PRODUCE,produce{SPACE},1934,2,1,1797
NetworksDemasking_SingleListLongDurations,1,1,S1,43,4,-0.324,-0.247,0.058,-0.419,A159,9.221,10.647,22.481076,-0.1805,10,9.934,-0.2855,3,RIDICULOUS,159,PRODUCTION,production{SPACE},3846,4,1,1973
NetworksDemasking_SingleListLongDurations,1,1,S1,118,4,-0.696,0.013,-0.729,-0.157,A160,9.401,7.16,19.57631,-0.443,7.5,8.2805,-0.3415,1,LAWYER,160,PROSECUTE,prosecute{SPACE},2529,1,1,1951
NetworksDemasking_SingleListLongDurations,1,1,S1,189,3,-0.354,-0.351,-0.321,-0.525,A161,10.129,9.65,15.501775,-0.423,6.5,9.8895,-0.3525,3,PIECES,161,PROTEIN,protein{SPACE},1949,3,1,1447
NetworksDemasking_SingleListLongDurations,1,1,S1,93,Inf,-0.072,-0.406,-0.681,-0.176,A162,10.456,8.777,Inf,-0.4285,9,9.6165,-0.239,6,STANDARDS,162,PROVISION,provision{SPACE},2310,3,1,1923
NetworksDemasking_SingleListLongDurations,1,1,S1,219,5,-0.296,-0.745,-0.676,-0.591,A163,8.593,7.087,23.13742,-0.6335,4.5,7.84,-0.5205,2,TIGER,163,PUFF,puff{SPACE},1929,2,1,1859
NetworksDemasking_SingleListLongDurations,1,1,S1,24,5,-0.21,-0.36,-0.535,-0.17,A164,6.892,6.447,20.462591,-0.3525,6.5,6.6695,-0.285,6,COPIER,164,QUARREL,quarrel{SPACE},2152,4,1,1775
NetworksDemasking_SingleListLongDurations,1,1,S1,28,4,-0.492,-0.568,-0.66,-0.453,A165,10.086,9.23,19.726375,-0.5565,6,9.658,-0.53,2,SAMPLE,165,RECIPE,recipe{SPACE},1622,2,1,1639
NetworksDemasking_SingleListLongDurations,1,1,S1,69,2,-0.68,-0.012,-0.626,-0.201,A166,7.939,7.976,12.467096,-0.4135,9,7.9575,-0.346,1,OUTDOORS,166,RECREATION,recreation{SPACE},2036,2,1,1737
NetworksDemasking_SingleListLongDurations,1,1,S1,199,6,-0.64,-0.309,-0.424,-0.368,A167,9.262,5.7,29.213955,-0.396,8,7.481,-0.4745,6,AFTERNOON,167,REPRESS,refresh{SPACE},1850,3,1,1444
NetworksDemasking_SingleListLongDurations,1,1,S1,228,2,-0.612,-0.756,-0.544,-0.625,A168,8.128,11.108,10.021106,-0.5845,3.5,9.618,-0.684,4,CAB,168,ROAD,road{SPACE},869,2,1,1687
NetworksDemasking_SingleListLongDurations,1,1,S1,98,3,-0.097,-0.79,-0.151,-0.622,A169,6.303,10.218,16.438806,-0.3865,5.5,8.2605,-0.4435,4,SPATULA,169,ROOT,root{SPACE},1781,2,1,1305
NetworksDemasking_SingleListLongDurations,1,1,S1,49,3,-0.465,-0.54,-0.475,-0.431,A170,8.832,7.137,12.369325,-0.453,4.5,7.9845,-0.5025,1,BUTTER,170,RYE,rye{SPACE},998,2,1,1739
NetworksDemasking_SingleListLongDurations,1,1,S1,169,5,-0.227,-0.493,-0.221,-0.446,A171,6.236,10.937,27.516006,-0.3335,6.5,8.5865,-0.36,15,ANTELOPE,171,SALES,sales{SPACE},1587,3,1,2152
NetworksDemasking_SingleListLongDurations,1,1,S1,186,3,-0.25,0.082,-0.248,-0.382,A172,7.557,8.954,9.065962,-0.315,6.5,8.2555,-0.084,4,DISGUST,172,SCARED,scared{SPACE},1508,3,1,1438
NetworksDemasking_SingleListLongDurations,1,1,S1,221,3,-0.37,-0.211,-0.283,-0.19,A173,8.113,9.79,13.493944,-0.2365,6.5,8.9515,-0.2905,3,DIGIT,173,SCHEDULE,schedule{SPACE},1540,3,1,1488
NetworksDemasking_SingleListLongDurations,1,1,S1,105,4,-0.49,-0.29,-0.522,-0.465,A174,9.045,7.093,15.294554,-0.4935,8,8.069,-0.39,3,HORRIBLE,174,SCRAMBLE,scramble{SPACE},1870,3,1,1915
NetworksDemasking_SingleListLongDurations,1,1,S1,216,3,-0.453,-0.165,-0.202,-0.48,A175,9.489,8.996,14.490788,-0.341,6,9.2425,-0.309,4,ARMOR,175,SCRATCH,scratch{SPACE},1943,3,1,1057
NetworksDemasking_SingleListLongDurations,1,1,S1,77,1,-0.53,-0.084,-0.612,-0.488,A176,10.208,8.448,3.984893,-0.55,5.5,9.328,-0.307,1,OWNER,176,SELLER,seller{SPACE},992,1,1,1683
NetworksDemasking_SingleListLongDurations,1,1,S1,36,Inf,NA,-0.022,NA,0.126,A177,NA,6.795,Inf,0.126,6,6.795,-0.022,15,OVERVIEW,177,SENTRY,sentry{SPACE},1891,3,1,1635
NetworksDemasking_SingleListLongDurations,1,1,S1,148,4,0.11,-0.204,0.019,-0.426,A178,6.498,8.649,18.303823,-0.2035,6,7.5735,-0.047,2,SUEDE,178,SERPENT,serpent{SPACE},1308,4,1,2127
NetworksDemasking_SingleListLongDurations,1,1,S1,226,3,-0.324,-0.215,-0.503,-0.503,A179,12.479,12.049,17.69365,-0.503,6.5,12.264,-0.2695,6,THINGS,179,SEVERAL,several{SPACE},2120,3,1,1557
NetworksDemasking_SingleListLongDurations,1,1,S1,55,1,-0.449,-0.505,-0.517,-0.867,A180,9.308,11.09,1.517399,-0.692,4.5,10.199,-0.477,1,GENDER,180,SEX,sex{SPACE},1156,1,1,1154
NetworksDemasking_SingleListLongDurations,1,1,S1,143,3,-0.676,-0.407,-0.441,-0.321,A181,9.956,7.776,14.370652,-0.381,6.5,8.866,-0.5415,2,IMPACT,181,SHATTER,shelter{SPACE},3216,3,1,1468
NetworksDemasking_SingleListLongDurations,1,1,S1,157,3,-0.674,-0.475,-0.245,-0.693,A182,8.824,8.926,17.029332,-0.469,4.5,8.875,-0.5745,2,BUCK,182,SHEEP,sheep{SPACE},2089,2,1,1742
NetworksDemasking_SingleListLongDurations,1,1,S1,241,2,-0.448,-0.201,-0.42,-0.727,A183,7.705,9.003,9.810686,-0.5735,5,8.354,-0.3245,1,SACK,183,SHEETS,sheets{SPACE},1012,2,1,1354
NetworksDemasking_SingleListLongDurations,1,1,S1,233,3,-0.901,-0.359,-0.584,-0.516,A184,8.758,8.558,10.699565,-0.55,3.5,8.658,-0.63,15,LAP,184,SHOE,show{SPACE},903,3,0,1459
NetworksDemasking_SingleListLongDurations,1,1,S1,182,4,-0.384,-0.266,-0.578,-0.688,A185,8.939,9.61,19.228123,-0.633,7.5,9.2745,-0.325,1,TRIGGER,185,SHOOTING,shooting{SPACE},1383,2,1,1241
NetworksDemasking_SingleListLongDurations,1,1,S1,48,2,-0.187,-0.379,-0.844,-0.813,A186,9.821,10.004,10.460535,-0.8285,4.5,9.9125,-0.283,6,STEEL,186,SICK,sick{SPACE},909,2,1,1465
NetworksDemasking_SingleListLongDurations,1,1,S1,56,4,-0.512,-0.45,-0.573,-0.53,A187,7.24,7.315,17.764524,-0.5515,6,7.2775,-0.481,15,CORK,187,SIDEWALK,sidewalk{SPACE},2453,3,1,1639
NetworksDemasking_SingleListLongDurations,1,1,S1,3,3,-0.768,-0.663,-0.686,-0.831,A246,9.422,9.87,12.427321,-0.7585,4,9.646,-0.7155,6,MASK,188,PUSH,{SHIFT}Push{SPACE},2562,3,1,1285
NetworksDemasking_SingleListLongDurations,1,1,S1,193,Inf,-0.313,-0.204,-0.381,-0.422,A189,9.877,6.319,Inf,-0.4015,5.5,8.098,-0.2585,3,NUCLEAR,189,SLAY,slay{SPACE},883,3,1,1036
NetworksDemasking_SingleListLongDurations,1,1,S1,89,4,-0.424,-0.412,-0.611,-0.679,A190,13.472,7.094,13.52047,-0.645,4.5,10.283,-0.418,3,NEW,190,SLEEPY,sleepy{SPACE},1334,3,1,1589
NetworksDemasking_SingleListLongDurations,1,1,S1,54,4,-0.419,-0.268,-0.574,-0.461,A191,8.687,5.398,16.840081,-0.5175,5.5,7.0425,-0.3435,4,SURF,191,SNEAKER,sneaker{SPACE},1716,3,1,1603
NetworksDemasking_SingleListLongDurations,1,1,S1,88,3,-0.739,-0.499,-0.275,-0.598,A192,10.4,7.653,10.514779,-0.4365,3.5,9.0265,-0.619,3,BAY,192,SOAK,soak{SPACE},1221,2,1,1038
NetworksDemasking_SingleListLongDurations,1,1,S1,59,3,-0.653,-0.594,-0.819,-0.828,A193,10.816,10.691,11.667707,-0.8235,3.5,10.7535,-0.6235,2,KIDS,193,SON,son{SPACE},787,3,1,1286
NetworksDemasking_SingleListLongDurations,1,1,S1,225,4,-0.299,-0.226,-0.52,-0.828,A194,7.42,9.276,17.55914,-0.674,4.5,8.348,-0.2625,6,SNACK,194,SPIN,spin{SPACE},954,3,1,1428
NetworksDemasking_SingleListLongDurations,1,1,S1,75,4,-0.794,-0.138,-0.773,-0.365,A195,7.941,6.306,18.52894,-0.569,7,7.1235,-0.466,3,BOXING,195,SPLINTER,splinter{SPACE},1964,2,1,2127
NetworksDemasking_SingleListLongDurations,1,1,S1,138,5,-0.565,-0.268,-0.556,-0.525,A196,10.8,7.376,24.234995,-0.5405,5.5,9.088,-0.4165,6,FINAL,196,SPONGE,sponge{SPACE},1806,4,1,1433
NetworksDemasking_SingleListLongDurations,1,1,S1,71,5,-0.428,-0.024,-0.792,-0.031,A197,9.648,6.279,19.897333,-0.4115,5,7.9635,-0.226,15,SWEET,197,SPREE,spree{SPACE},1293,2,1,1596
NetworksDemasking_SingleListLongDurations,1,1,S1,244,1,-0.554,-0.464,-0.829,-0.825,A198,11.016,12.058,1.555215,-0.827,5,11.537,-0.509,1,BEGIN,198,START,start{SPACE},956,1,1,1145
NetworksDemasking_SingleListLongDurations,1,1,S1,173,5,-0.542,0.242,-0.583,-0.21,A199,9.945,5.768,19.960939,-0.3965,5.5,7.8565,-0.15,6,ARGUE,199,STINGY,stingy{SPACE},1984,3,1,1699
NetworksDemasking_SingleListLongDurations,1,1,S1,46,4,-0.344,-0.371,-0.516,-0.384,A200,5.037,7.268,18.929591,-0.45,8,6.1525,-0.3575,2,HEADBAND,200,STOCKING,stocking{SPACE},1759,3,1,1849
NetworksDemasking_SingleListLongDurations,1,1,S1,127,2,-0.722,-0.05,-0.719,-0.578,A201,9.31,9.357,10.770044,-0.6485,5.5,9.3335,-0.386,4,OCEAN,201,STREAM,stream{SPACE},1772,2,1,1329
NetworksDemasking_SingleListLongDurations,1,1,S1,6,5,-0.243,-0.489,-0.948,-0.612,A202,10.512,10.006,23.617301,-0.78,4.5,10.259,-0.366,15,SEA,202,SURVEY,survey{SPACE},2528,3,1,1367
NetworksDemasking_SingleListLongDurations,1,1,S1,128,4,-0.553,-0.327,-0.235,-0.685,A203,6.862,9.057,20.196941,-0.46,5.5,7.9595,-0.44,4,HINGE,203,TERROR,terror{SPACE},1509,3,1,1588
NetworksDemasking_SingleListLongDurations,1,1,S1,8,4,NA,-0.339,NA,-0.379,A204,NA,9.193,21.146002,-0.379,7,9.193,-0.339,2,TYLENOL,204,THERAPY,therapy{SPACE},1945,2,1,1377
NetworksDemasking_SingleListLongDurations,1,1,S1,108,3,-0.466,-0.207,-0.607,-0.126,A205,7.824,6.544,14.419678,-0.3665,8.5,7.184,-0.3365,3,WARMTH,205,THERMOMETER,thermometer{SPACE},2662,2,1,2288
NetworksDemasking_SingleListLongDurations,1,1,S1,203,3,-0.662,-0.712,-0.598,-0.764,A206,11.912,13.389,12.760196,-0.681,4.5,12.6505,-0.687,6,NEWS,206,THINK,think{SPACE},759,3,1,1408
NetworksDemasking_SingleListLongDurations,1,1,S1,50,4,-0.426,-0.237,-0.531,-0.307,A207,10.328,6.425,14.22356,-0.419,5.5,8.3765,-0.3315,6,UNION,207,THRIFT,thrift{SPACE},1394,3,1,1952
NetworksDemasking_SingleListLongDurations,1,1,S1,235,4,-0.631,-0.437,-0.816,-0.451,A208,9.492,6.825,16.097284,-0.6335,4.5,8.1585,-0.534,3,CRY,208,TICKLE,tickle{SPACE},1803,2,1,1329
NetworksDemasking_SingleListLongDurations,1,1,S1,22,5,-0.111,-0.416,-0.634,-0.572,A209,9.855,8.288,21.74828,-0.603,4.5,9.0715,-0.2635,6,STEPS,209,TIDE,tide{SPACE},1208,3,1,1591
NetworksDemasking_SingleListLongDurations,1,1,S1,191,3,-0.485,-0.368,-0.587,-0.631,A210,10.249,9.665,9.094718,-0.609,4.5,9.957,-0.4265,1,SUPER,210,TINY,tiny{SPACE},988,2,1,1963
NetworksDemasking_SingleListLongDurations,1,1,S1,23,1,-0.649,-0.582,-0.661,-0.53,A211,11.675,10.451,3.34453,-0.5955,5,11.063,-0.6155,1,ISSUE,211,TOPIC,topic{SPACE},2535,1,1,1589
NetworksDemasking_SingleListLongDurations,1,1,S1,144,5,-0.352,-0.467,-0.447,-0.491,A212,7.47,10.079,17.200341,-0.469,6,8.7745,-0.4095,15,VERDICT,212,TOWER,tower{SPACE},1171,3,1,1470
NetworksDemasking_SingleListLongDurations,1,1,S1,164,4,-0.444,-0.582,-0.314,-0.465,A213,6.601,8.198,19.946807,-0.3895,7,7.3995,-0.513,1,REMORSE,213,TRAGEDY,tragedy{SPACE},1872,2,1,1334
NetworksDemasking_SingleListLongDurations,1,1,S1,245,2,-0.487,-0.21,-0.566,0.107,A214,9.835,9.188,9.28686,-0.2295,9.5,9.5115,-0.3485,2,PLANE,214,TRANSPORTATION,transportation{SPACE},4483,2,1,2469
NetworksDemasking_SingleListLongDurations,1,1,S1,99,3,-0.556,-0.453,-0.264,-0.64,A215,6.678,9.595,13.109234,-0.452,5,8.1365,-0.5045,3,HEDGE,215,TREES,trees{SPACE},1689,2,1,1344
NetworksDemasking_SingleListLongDurations,1,1,S1,137,3,-0.646,0.106,-0.776,-0.13,A216,10.791,5.056,13.29605,-0.453,6,7.9235,-0.27,6,PASS,216,TRICYCLE,tricycle{SPACE},2443,3,1,1627
NetworksDemasking_SingleListLongDurations,1,1,S1,66,5,-0.213,-0.632,-0.33,-0.433,A217,5.366,7.071,18.597871,-0.3815,5.5,6.2185,-0.4225,15,CHIPMUNK,217,TUG,hug{SPACE},1468,4,0,1296
NetworksDemasking_SingleListLongDurations,1,1,S1,115,2,-0.616,-0.212,-0.379,-0.292,A218,7.077,8.174,10.666727,-0.3355,5,7.6255,-0.414,1,ELK,218,UNICORN,unicorn{SPACE},1849,2,1,1360
NetworksDemasking_SingleListLongDurations,1,1,S1,158,4,-0.339,-0.237,-0.159,0.148,A219,8.069,8.399,18.432624,-0.0055,8.5,8.234,-0.288,15,ELIMINATION,219,UNUSED,unused{SPACE},1429,3,1,2720
NetworksDemasking_SingleListLongDurations,1,1,S1,11,2,0.318,-0.683,0.105,-0.418,A220,6.144,9.337,10.096715,-0.1565,7,7.7405,-0.1825,4,APATHETIC,220,UPSET,upset{SPACE},1489,2,1,1452
NetworksDemasking_SingleListLongDurations,1,1,S1,100,3,-0.117,-0.25,-0.142,-0.154,A221,8.437,5.242,14.620024,-0.148,7,6.8395,-0.1835,4,INTERSTATE,221,VEER,veer{SPACE},1346,2,1,1702
NetworksDemasking_SingleListLongDurations,1,1,S1,214,2,-0.388,-0.32,-0.728,-0.464,A222,9.006,7.121,11.909893,-0.596,4.5,8.0635,-0.354,1,SHIRT,222,VEST,vest{SPACE},1086,1,1,1349
NetworksDemasking_SingleListLongDurations,1,1,S1,37,4,-0.267,-0.418,-0.02,-0.542,A223,8.761,9.362,19.75595,-0.281,7,9.0615,-0.3425,3,ALUMINUM,223,VICTIM,victim{SPACE},1675,4,1,1878
NetworksDemasking_SingleListLongDurations,1,1,S1,82,2,-0.309,-0.435,-0.17,-0.586,A224,7.789,9.896,11.306821,-0.378,6.5,8.8425,-0.372,2,MAFIA,224,VIOLENCE,violence{SPACE},1947,2,1,1245
NetworksDemasking_SingleListLongDurations,1,1,S1,95,1,-0.482,-0.366,-0.515,-0.565,A225,8.443,10.101,5.149747,-0.54,6.5,9.272,-0.424,1,BACTERIA,225,VIRUS,virus{SPACE},1157,1,1,1206
NetworksDemasking_SingleListLongDurations,1,1,S1,161,6,-0.209,-0.144,-0.273,-0.276,A247,9.793,5.642,28.363614,-0.2745,8.5,7.7175,-0.1765,15,REPUBLICAN,226,CONVENT,convent{SPACE},2263,4,1,1674
NetworksDemasking_SingleListLongDurations,1,1,S1,196,3,-0.049,-0.411,-0.196,-0.748,A227,6.946,11.312,13.811296,-0.472,5.5,9.129,-0.23,2,MARROW,227,VOICE,voice{SPACE},1406,3,1,1580
NetworksDemasking_SingleListLongDurations,1,1,S1,4,5,-0.943,-0.55,-0.621,-0.487,A228,11.677,8.024,20.554983,-0.554,6,9.8505,-0.7465,15,OFTEN,228,VOLCANO,{SHIFT}Volcano{SPACE},2598,4,1,1689
NetworksDemasking_SingleListLongDurations,1,1,S1,67,3,-0.527,-0.319,-0.265,-0.481,A229,6.599,7.733,17.721453,-0.373,5.5,7.166,-0.423,15,GRATE,229,VOYAGE,voyage{SPACE},1997,3,1,1746
NetworksDemasking_SingleListLongDurations,1,1,S1,236,5,-0.211,-0.712,0.031,-0.504,A230,5.193,9.216,22.478625,-0.2365,5,7.2045,-0.4615,4,ABDUCT,230,WAGE,wage{SPACE},860,3,1,1779
NetworksDemasking_SingleListLongDurations,1,1,S1,30,2,-0.007,-0.309,-0.575,-0.13,A231,8.355,6.717,10.45304,-0.3525,7,7.536,-0.158,1,SLEEVE,231,WARDROBE,wardrobe{SPACE},3352,2,1,1461
NetworksDemasking_SingleListLongDurations,1,1,S1,175,4,-0.168,-0.675,-0.109,-0.437,A232,8.731,5.412,17.041653,-0.273,7.5,7.0715,-0.4215,15,CONCENTRATE,232,WART,wart{SPACE},1156,3,1,1921
